date,open,high,low,close,volume,rsi_7,rsi_14,cci_7,cci_14,sma_50,ema_50,sma_100,ema_100,macd,bollinger,TrueRange,atr_7,atr_14,next_day_close
8/24/2015,88.75,109.629997,85.5,96.879997,59951900,15.79891175,31.31962275,-143.6995596,-252.9611466,106.7033138,107.6186518,94.11807106,96.70228491,0.866535069,117.2719995,24.129997,8.330766792,6.383456002,101.519997
8/25/2015,107.75,107.879997,101.5,101.519997,37620700,28.58372184,37.87447806,-67.64987934,-132.7398111,106.8650852,107.3794889,94.54172818,96.79768531,-0.224391579,117.0029992,11,8.712085822,6.713209145,110.129997
8/26/2015,107.150002,110.279999,102.019997,110.129997,36164600,46.2512841,47.82532497,-27.00901307,-79.49845062,107.162228,107.4873519,95.03972813,97.06169189,-0.389711412,117.155499,8.760002,8.71893099,6.859408634,117.660004
8/27/2015,114.940002,118.25,113.019997,117.660004,37056100,57.08400634,54.66452186,62.39972454,-1.220059228,107.6299995,107.8862795,95.61138531,97.46957989,0.085889976,117.4604993,8.120003,8.633369849,6.949451089,117.629997
8/28/2015,116.349998,119.349998,115.879997,117.629997,20240200,57.03056821,54.6337879,91.33792591,14.6812039,108.0877422,108.268386,96.15718529,97.86879668,0.455139623,117.6264993,3.470001,7.895745727,6.70091894,115.029999
8/31/2015,115.239998,117,113.760002,115.029999,17005600,52.10026206,51.91044179,65.8020524,-2.488026672,108.5109136,108.5335473,96.67962815,98.20862297,0.531843755,117.7499993,3.869995,7.320638481,6.498710087,105.790001
09-01-2015,109.349998,111.239998,103.82,105.790001,35977100,38.35311717,43.593771,-24.69949015,-68.49677757,108.698428,108.4259573,97.08814248,98.35874949,-0.15121517,116.9819992,11.209999,7.876261412,6.835230724,105.440002
09-02-2015,109.309998,109.5,100.300003,105.440002,39843300,37.91105818,43.31071669,-67.37507581,-71.34675728,108.8609708,108.308861,97.46442818,98.49897251,-0.712572195,116.0684994,9.199997,8.065366496,7.004142601,101.059998
09-03-2015,102.690002,104.169998,100.110001,101.059998,29546700,32.45030191,39.82572752,-101.8558527,-85.60046088,108.9432851,108.0245919,97.7911567,98.54968596,-1.493663378,114.7989995,5.330001,7.674599997,6.884561058,98.790001
09-04-2015,98.050003,99.93,97.339996,98.790001,24212000,29.85052311,38.11403237,-103.8366396,-99.58790496,109.0212566,107.662451,98.09982812,98.55444468,-2.269689981,113.5624997,3.720002,7.109657426,6.658521125,94.949997
09-08-2015,102.080002,102.5,93.550003,94.949997,43479700,25.7751122,35.34645576,-97.49055271,-107.1766905,109.0584852,107.1639234,98.24639955,98.48306938,-3.158147724,112.1584995,8.949997,7.372563079,6.822197973,99.18
09-09-2015,96.510002,102.790001,95.519997,99.18,35524400,36.85454099,40.47406217,-58.25345816,-79.36674012,109.1974566,106.8508284,98.42169953,98.49687,-3.480806427,110.9804997,7.840004,7.439340353,6.894898404,99.480003
09-10-2015,99.419998,100.849998,96.779999,99.480003,21031900,37.62493088,40.83246828,-45.79142066,-72.47172152,109.3100852,106.5617764,98.60594239,98.51633801,-3.670002533,109.9289997,4.069999,6.958005874,6.693119875,97.510002
09-11-2015,98.57,100.849998,97.230003,97.510002,17373900,34.40885486,39.16487022,-45.12574889,-68.10997785,109.387571,106.2068049,98.78041382,98.49641054,-3.933560788,108.6179997,3.619995,6.481147178,6.473610955,95.690002
9/14/2015,96.839996,97.910004,94.330002,95.690002,15546000,31.50618193,37.63563389,-142.7453737,-94.51144926,109.4204852,105.7943812,98.94062813,98.44083802,-4.240410579,107.2329998,3.580002,6.066697867,6.266924601,99.160004
9/15/2015,95.220001,99.650002,93.610001,99.160004,22591100,42.32795371,42.26439391,-33.91039089,-68.62479093,109.5122568,105.5342096,99.13357102,98.45507895,-4.155686916,105.923,6.040001,6.062884029,6.250715773,104.080002
9/16/2015,99.699997,104.480003,99.330002,104.080002,28058200,54.27766445,48.14155417,183.434234,-11.42486572,109.7120282,105.4771818,99.37665673,98.5664637,-3.649471249,104.9244999,5.319999,5.956757596,6.184236003,104.209999
9/17/2015,103.669998,107.5,101.830002,104.209999,25817700,54.5678465,48.2913295,144.4511042,22.20841309,109.9260854,105.4274884,99.61007104,98.678217,-3.200903986,104.032,5.669998,5.91579194,6.147504717,102.620003
9/18/2015,102,104.360001,100.709999,102.620003,21715000,50.03639204,46.52153756,61.08548494,14.16152871,110.0639426,105.3173909,99.83189966,98.75627226,-2.939822148,103.5385002,3.650002,5.592107662,5.969111666,100.300003
9/21/2015,103.300003,103.769997,99.559998,100.300003,17900600,43.83910982,43.98834994,20.05925585,10.88805941,110.1253713,105.1206306,100.0308283,98.78684122,-2.886839828,103.3555004,4.209999,5.394663568,5.843460761,98.470001
9/22/2015,98.290001,99.900002,97,98.470001,16717900,39.35361565,42.04360989,-48.82361808,-46.82334966,110.0730284,104.8598216,100.2205283,98.78056715,-2.95841407,103.4350006,3.300003,5.095426344,5.661785207,98.07
9/23/2015,98.599998,99.739998,97.660004,98.07,10264500,38.3529171,41.61057608,-67.39706867,-38.81054183,110.0269999,104.5935541,100.4054711,98.7664965,-3.012685546,103.2625008,2.079994,4.664650295,5.405942978,103.760002
9/24/2015,97.110001,104,96.779999,103.760002,21274500,56.64774883,49.56786604,6.918477936,61.206687,110.1396,104.5608658,100.6503568,98.8653779,-2.566970041,102.944001,7.220001,5.029700395,5.535518551,102.239998
9/25/2015,105.300003,105.449997,101.57,102.239998,19066600,51.85195883,47.69784395,64.78519962,92.68516862,109.8682,104.4698513,100.8648283,98.93220213,-2.309763397,102.1730007,3.879997,4.865457053,5.417267011,99.470001
9/28/2015,101.57,103.330002,97.839996,99.470001,17026600,43.94254861,44.40975087,-25.84066623,0.302964749,109.5622,104.2737788,101.0587569,98.94285162,-2.302894552,101.2650009,5.490006,4.954678331,5.422462654,98.349998
9/29/2015,99.629997,100.629997,96.849998,98.349998,17405900,40.99287483,43.11554373,-73.44846864,-49.76191986,109.3181999,104.0414737,101.2347711,98.93111194,-2.360614135,100.4310009,3.779999,4.786866998,5.305143821,103.260002
9/30/2015,99.910004,103.459999,99.050003,103.260002,17027600,56.07364088,49.99544722,67.2024635,48.80808083,109.1331999,104.0108277,101.446514,99.01683261,-1.987253213,100.3045009,5.110001,4.833028999,5.291205048,105.980003
10-01-2015,102.910004,106.110001,101.120003,105.980003,17426900,62.30074,53.36066363,121.0624834,108.6312308,109.0228,104.0880503,101.6635283,99.15471731,-1.455107076,100.3315009,4.989998,4.855453142,5.269690259,106.110001
10-02-2015,103.010002,106.870003,101.449997,106.110001,21526700,62.59639717,53.5216564,105.115507,112.3678775,108.9430001,104.1673425,101.8908569,99.29244583,-1.011230836,100.5840011,5.420006,4.93610355,5.280427098,111.25
10-05-2015,107.480003,112.279999,105.760002,111.25,21157900,72.53303409,59.4777154,164.9587236,222.1985605,108.9812001,104.4450937,102.1746283,99.5292293,-0.241912143,101.2070011,6.519997,5.162374043,5.368967805,108.330002
10-06-2015,110.330002,112.25,105.639999,108.330002,20629800,61.67393168,55.15370026,95.22916761,148.2299669,109.0192002,104.5974431,102.4195712,99.70350218,0.130652943,101.8760013,6.610001,5.369177894,5.457613033,108.099998
10-07-2015,108.839996,109.779999,106.75,108.099998,12329500,60.83693253,54.81565484,63.16352588,115.699134,109.0432001,104.7347982,102.6244998,99.86976957,0.402711846,102.3220012,3.029999,5.03500948,5.284212031,114.93
10-08-2015,107.940002,115.050003,102.599998,114.93,42831900,73.36155184,62.22065322,93.47253726,134.4096096,109.2002001,105.13461,102.8911283,100.1679922,1.156117563,103.0945011,12.450005,6.094294555,5.796054386,113.330002
10-09-2015,114.110001,115.830002,112.440002,113.330002,22455200,67.46482974,59.75029288,141.6153057,149.3837641,109.2356001,105.4559979,103.1437426,100.4286263,1.605582401,103.885501,3.39,5.707966761,5.624193358,113.449997
10-12-2015,114.449997,115.419998,112.360001,113.449997,12624500,67.69204741,59.87894782,103.1135364,120.2276331,109.2184001,105.7694881,103.3903426,100.6864754,1.949002232,104.7735008,3.059997,5.329685367,5.441036475,109.730003
10/13/2015,112.849998,113.720001,108.779999,109.730003,17512100,54.04169545,54.10509559,-4.065924481,65.09506866,109.1618002,105.9248024,103.5976141,100.8655553,1.899100844,105.3020008,4.940002,5.274016314,5.405248299,110.230003
10/14/2015,111.5,111.629997,108.050003,110.230003,33231500,55.45041461,54.73685064,-36.0973097,46.13984127,108.9434002,106.0936338,103.8115284,101.0509901,1.87824818,105.6095008,3.579994,5.032013127,5.274872992,101.089996
10/15/2015,103.769997,104.879997,99.099998,101.089996,48484300,33.53096065,43.06647607,-193.985151,-81.67241962,108.4910002,105.8974127,103.9424998,101.0517625,1.111388717,105.4535007,11.130005,5.903154823,5.693096706,98.989998
10/16/2015,100.209999,101.650002,98.410004,98.989998,21340500,30.31840656,40.90836333,-131.3641916,-111.0251022,107.9418002,105.6265337,104.0338284,101.0109354,0.330386292,105.2720004,3.239998,5.522703848,5.51787537,101.690002
10/19/2015,98.07,103.620003,96.260002,101.690002,29964700,39.07424409,44.74240626,-79.07231906,-103.9815767,107.5052003,105.4721599,104.155657,101.0243823,-0.069890346,105.3415004,7.360001,5.78517487,5.649455772,98.989998
10/20/2015,101.059998,102.110001,97.580002,98.989998,17345600,34.0784328,41.82025739,-68.17527021,-111.481125,107.0244003,105.2179575,104.2540427,100.9840974,-0.598085862,105.3675002,4.529999,5.605864031,5.569494574,97.959999
10/21/2015,99.669998,100.339996,97.010002,97.959999,13728500,32.24367334,40.72749,-70.93532528,-109.8763328,106.5288003,104.9333317,104.3436141,100.9242143,-1.087263627,105.3620002,3.329994,5.280739741,5.409530248,97.32
10/22/2015,98.07,99.93,96.860001,97.32,12786800,31.03250196,40.02760323,-76.72610387,-97.65428459,106.0650003,104.6347696,104.4255142,100.8528436,-1.509186142,105.0400001,3.069999,4.964919635,5.242420873,100.040001
10/23/2015,97.610001,101.559998,97.269997,100.040001,18019900,41.86093648,44.40065172,-2.150457298,-66.98906987,105.5912002,104.4545826,104.5378284,100.8367477,-1.605573376,104.9300002,4.290001,4.868502687,5.174390882,103.040001
10/26/2015,100.050003,103.309998,99.379997,103.040001,12234800,51.63268277,48.83230349,169.2921753,-34.51745799,105.1842003,104.3991088,104.6747427,100.8803765,-1.423477068,105.1085002,3.930001,4.734431018,5.08550589,103.07
10/27/2015,102.580002,104.720001,101.230003,103.07,12066400,51.7273365,48.87618579,133.8028199,-17.54370875,104.7384002,104.3469869,104.8008428,100.9237354,-1.262193976,105.3445003,3.489998,4.556654872,4.971541041,105.800003
10/28/2015,102.900002,106.209999,102.059998,105.800003,13094000,60.03167132,52.83995834,125.0026946,10.21819403,104.3734002,104.4039679,104.9627999,101.0202953,-0.903670586,105.4715004,4.150001,4.498561462,4.91285961,105.120003
10/29/2015,105,106.910004,104.75,105.120003,9841400,57.17348314,51.76339715,106.1842359,37.18016679,104.0346003,104.4320477,105.0895,101.1014776,-0.666722966,105.4285004,2.160004,4.164481825,4.716227066,108.379997
10/30/2015,105.120003,110.099998,104.900002,108.379997,15571500,66.17970191,56.35441654,121.7484405,93.78670197,103.9524003,104.5868693,105.2145857,101.2456068,-0.21342576,105.5420001,5.199996,4.312412421,4.75078199,107.639999
11-02-2015,109.199997,109.370003,106.300003,107.639999,11784600,62.68847575,55.07305983,94.3209626,104.8317194,104.0260003,104.7065999,105.3400428,101.3722285,0.085122647,105.3615001,3.07,4.134924932,4.630726133,109.739998
11-03-2015,107.360001,111.050003,107.239998,109.739998,12484100,68.23626628,57.99213907,109.2526223,140.7686965,104.2832003,104.903988,105.4932571,101.537927,0.485579323,105.4319999,3.810005,4.088507799,4.572103195,114.050003
11-04-2015,110.360001,114.279999,109.389999,114.050003,17505000,76.57587842,63.26729522,146.5943404,157.6259057,104.5338005,105.2626553,105.6994428,101.7856911,1.137611826,105.7295002,4.89,4.203006685,4.59481011,113.5
11-05-2015,113.75,115.68,111.720001,113.5,13814900,73.69524594,62.19398539,122.8253881,141.9273945,104.6012005,105.5856884,105.8817143,102.0176577,1.591624382,105.6580001,3.959999,4.168291301,4.549466459,114.059998
11-06-2015,113.389999,114.800003,112.050003,114.059998,10936600,74.82040225,62.88439759,86.33403693,118.1178766,104.5292004,105.9180143,106.0795999,102.25612,1.97386626,105.6945,2.75,3.965678258,4.420933141,109.860001
11-09-2015,113.360001,114,108.639999,109.860001,16154600,54.44364396,54.80117376,1.113150252,67.18517265,104.3738005,106.072602,106.2307714,102.406692,1.915806817,105.5150001,5.419999,4.173438364,4.492294988,112.699997
11-10-2015,108.860001,112.839996,108.010002,112.699997,11166400,62.50035442,58.66984777,-3.834928383,63.61196161,104.3272004,106.3324998,106.419057,102.6105199,2.075038481,105.6634999,4.829994,4.267232027,4.516416346,112.860001
11-11-2015,113.080002,114.610001,111.410004,112.860001,11039200,62.93125449,58.88337352,46.40251019,82.92323054,104.4686004,106.5884803,106.5835142,102.8134801,2.188909323,105.7949997,3.199997,4.11476988,4.422386393,108.919998
11-12-2015,112.519997,115.25,108.199997,108.919998,17568200,47.31273238,51.78817937,-86.52363038,36.54632251,104.5382004,106.6799123,106.6995856,102.9344013,1.938877301,106.1864998,7.050003,4.534088897,4.610073293,103.650002
11/13/2015,108.339996,109.07,103.269997,103.650002,18819400,34.10447686,44.12882174,-205.9747183,-85.87622492,104.5900004,106.5610923,106.7666428,102.9485716,1.300489257,106.4195,5.800003,4.714933769,4.695068272,111.349998
11/16/2015,102.970001,111.650002,101.860001,111.349998,19866200,55.35160667,54.6763654,-69.06309851,-33.33635178,104.8412004,106.7488925,106.9312285,103.1149366,1.39975199,106.9024999,9.790001,5.439943373,5.058992038,117.099998
11/17/2015,112.110001,118.790001,111.699997,117.099998,33016300,65.14324651,60.65037753,151.3783871,139.4978833,105.2842004,107.1548183,107.1713428,103.3918686,1.920259806,107.8079998,7.440003,5.725666177,5.22906425,120.629997
11/18/2015,117.940002,121,116.099998,120.629997,23353600,69.87507597,63.80455892,139.3140435,186.7457185,105.7132003,107.6832566,107.4553285,103.7332179,2.587777134,108.9414998,4.900002,5.607714152,5.205559804,120.220001
11/19/2015,120.25,123.129997,119.610001,120.220001,19253200,68.61295752,63.1711927,111.0761591,178.3950463,106.1280003,108.1748937,107.7190427,104.059689,3.048564224,110.0864998,3.519996,5.309468702,5.085162389,123.839996
11/20/2015,120.849998,124.07,119.209999,123.839996,17977000,73.5367156,66.34757376,91.0142233,164.450593,106.6546002,108.7892114,108.0210856,104.4513784,3.663612808,111.2764996,4.860001,5.24525903,5.069079433,125.029999
11/23/2015,124.300003,126.199997,121.660004,125.029999,15727000,75.03848786,67.34464039,87.75195326,150.3865578,107.2414001,109.426105,108.3309427,104.858876,4.19866692,112.3759995,4.539993,5.14450674,5.031287545,123.309998
11/24/2015,123.669998,124.660004,120.029999,123.309998,18335300,68.48485226,64.37574173,59.17331852,101.5814751,107.7244,109.9705714,108.6183284,105.2242449,4.432812746,113.3879994,5,5.12386292,5.02905272,124.160004
11/25/2015,124.230003,125.199997,122.360001,124.160004,10980700,69.99570364,65.1924074,75.91379229,98.08249406,108.126,110.5270198,108.9190141,105.5992106,4.633550693,114.3059994,2.839996,4.797596217,4.872691526,125.440002
11/27/2015,123.849998,126.389999,123.589996,125.440002,6645500,72.32648141,66.44005432,107.7240549,94.44221811,108.5506001,111.1118426,109.2383427,105.9920978,4.840128119,115.3219993,2.800003,4.512225758,4.724642345,123.330002
11/30/2015,126.029999,126.599998,122.889999,123.330002,13894000,62.92567221,62.46526472,50.89875087,74.18921487,108.9648001,111.5909861,109.5143713,106.3354227,4.778499287,116.0694996,3.709999,4.397621935,4.652167821,125.370003
12-01-2015,124.470001,125.57,122.419998,125.370003,12550800,67.66613018,64.66619928,50.05869821,68.43686573,109.4662001,112.1313397,109.7957857,106.7123453,4.838493879,116.9559998,3.150002,4.219390516,4.544870262,128.929993
12-02-2015,125.529999,131.350006,124.93,128.929993,24105700,74.34477113,68.17344712,210.1009395,103.792825,110.0753999,112.7901104,110.0742142,107.1522989,5.114346464,117.9154996,6.420006,4.533764156,4.678808529,126.809998
12-03-2015,129.619995,132.199997,126.389999,126.809998,26647300,65.01489037,64.09344438,117.8564729,99.31702683,110.6501999,113.3399099,110.3385999,107.5415604,5.103070723,118.5534993,5.809998,4.716083277,4.759607777,130.929993
12-04-2015,127,130.990005,125.75,130.929993,20250400,72.76435876,68.09026726,94.59172666,114.3413623,111.1935997,114.0297171,110.6665998,108.0046979,5.364742371,119.424999,5.240005,4.790929237,4.793921864,125.360001
12-07-2015,131.190002,133.270004,122.75,125.360001,23351600,53.92444122,58.5943022,14.78360084,75.49075485,111.6559998,114.474042,110.7620999,108.3483674,5.064289259,119.9899991,10.520004,5.609368489,5.202927731,126.980003
12-08-2015,121.510002,128.240005,121.099998,126.980003,18591100,57.64550858,60.32727506,-50.5090646,21.82940842,112.2061998,114.9644718,110.8841999,108.7173108,4.900409753,120.8459992,7.140007,5.828031134,5.341290536,124.199997
12-09-2015,127.699997,128.779999,122.330002,124.199997,17788800,49.62225706,55.9961133,-73.47789602,-1.059614938,112.7231998,115.3266493,111.0206999,109.0238987,4.494402142,121.4209992,6.449997,5.9168834,5.420483855,122.910004
12-10-2015,124.5,125.209999,121.620003,122.910004,13474100,46.14528892,54.05671656,-127.3283263,-78.39758712,113.1161998,115.6240357,111.1246999,109.2988712,4.022181329,121.9234994,3.589996,5.584470914,5.289734722,118.910004
12-11-2015,121.449997,123,118.599998,118.910004,16105300,36.81374294,48.45287727,-152.8268636,-178.5935334,113.3747998,115.7528972,111.1987999,109.4891907,3.287282614,122.4229997,4.400002,5.41526107,5.226182385,120.669998
12/14/2015,119.769997,120.900002,114.660004,120.669998,18679300,42.75603414,50.86639513,-122.5939349,-178.0062928,113.6659998,115.9457247,111.3044999,109.7105929,2.814443739,123.2739994,6.239998,5.533080631,5.298597786,118.599998
12/15/2015,121.93,123.300003,118.540001,118.599998,11760000,37.86924206,48.01865769,-66.48123709,-121.287676,113.8129997,116.0498139,111.3970999,109.8866208,2.246784293,123.6364995,4.760002,5.422640827,5.260126659,122.639999
12/16/2015,119.800003,123,118.089996,122.639999,13181000,50.69950701,53.49132178,-23.1828601,-79.31393907,114.0991997,116.3082525,111.5591999,110.139163,2.098711766,123.9134995,4.910004,5.349406994,5.235117897,122.510002
12/17/2015,123.970001,126.349998,122.419998,122.510002,17284900,50.30949536,53.29687998,68.27030158,-13.02869462,114.3873998,116.5514584,111.7152999,110.3841302,1.948413453,124.0074998,3.93,5.146634566,5.14189519,118.019997
12/18/2015,120.849998,122.190002,117.919998,118.019997,17948100,38.40477174,46.94897275,-68.40901329,-102.1430567,114.4491997,116.6090481,111.8246999,110.5353356,1.450277185,123.8974995,4.590004,5.067115914,5.102474391,116.629997
12/21/2015,119.510002,119.589996,115.660004,116.629997,11670000,35.38096651,45.15590779,-133.8515727,-120.6915426,114.5151996,116.6098696,111.8753999,110.656022,0.932588917,123.5369996,3.929992,4.904669641,5.018725649,116.239998
12/22/2015,117.300003,117.43,114.860001,116.239998,9689000,34.49200582,44.64075644,-119.6620439,-120.6140642,114.5709996,116.5953649,111.8946999,110.7665958,0.48525387,123.0974996,2.569999,4.571145263,4.843816602,118.160004
12/23/2015,116.910004,118.559998,115.779999,118.160004,9324300,42.75331858,47.79815838,-61.01719114,-84.9068013,114.7395996,116.6567233,111.9506999,110.9129999,0.282410606,122.8399998,2.779999,4.315267226,4.696401059,117.330002
12/24/2015,118.220001,118.800003,117.300003,117.330002,3531300,40.1966858,46.56183787,-38.70644715,-71.95110092,114.8815996,116.6831264,111.9124999,111.0400693,0.054058481,122.4984998,1.5,3.913086194,4.468086698,117.110001
12/28/2015,117.260002,117.349998,113.849998,117.110001,8424300,39.46685309,46.22057779,-77.73265424,-104.6034606,115.2019997,116.6998665,111.8465,111.160266,-0.143015867,122.0819997,3.5,3.85407388,4.398937648,119.120003
12/29/2015,118.190002,119.599998,116.919998,119.120003,8159200,49.28232226,49.83790311,75.4374619,-33.01121118,115.6045998,116.7947738,111.7732,111.3178846,-0.135446996,121.8714998,2.68,3.68634904,4.276156388,116.709999
12/30/2015,118.949997,119.019997,116.43,116.709999,8149700,40.1707074,45.85530081,13.24955073,-60.38031181,115.9049998,116.7914493,111.7051,111.4246592,-0.320224445,121.4384996,2.690003,3.544013892,4.162859717,114.379997
12/31/2015,116.209999,117.459999,114.279999,114.379997,9273000,33.23903648,42.33312731,-113.8909137,-121.6030423,116.2127997,116.6968826,111.6186,111.4831808,-0.647212926,120.7109998,3.18,3.492011907,4.092655452,109.959999
01-04-2016,109,110,105.209999,109.959999,20794800,24.05327381,36.59130717,-218.7316935,-276.8070841,116.4527997,116.4326911,111.4908,111.4530187,-1.248617269,119.8684998,9.169998,4.303152777,4.455322776,107.660004
01-05-2016,110.449997,110.580002,105.849998,107.660004,17664600,20.59758446,34.00654137,-119.9946991,-201.6274178,116.6595998,116.0886641,111.3623,111.3779095,-1.889049136,118.7050004,4.730004,4.364131524,4.474942864,117.68
01-06-2016,105.290001,117.910004,104.959999,117.68,33045700,54.10822823,50.4334916,-7.722746773,-64.89952426,117.0123998,116.1510695,111.3018,111.5027034,-1.569968449,118.3210003,12.950005,5.590684877,5.080304445,114.559998
01-07-2016,116.360001,122.18,112.290001,114.559998,33636700,46.91541572,46.54813946,47.16024571,5.567012555,117.2427997,116.0886745,111.2135,111.5632439,-1.550974127,117.7000001,9.889999,6.204872609,5.423854056,111.389999
01-08-2016,116.330002,117.720001,111.099998,111.389999,18067100,40.52906134,42.92941699,4.603500265,-50.66227454,117.4091997,115.9044127,111.0738,111.5598133,-1.771295031,117.0595002,6.620003,6.264176951,5.509293266,114.970001
01-11-2016,112.129997,116.790001,111.199997,114.970001,21920400,49.57324549,47.85932097,39.72175881,-18.59825365,117.5925997,115.8677691,110.983,111.6273418,-1.63814122,116.6625,5.590004,6.167866529,5.515058319,116.580002
01-12-2016,116.110001,117.779999,115.080002,116.580002,15133500,53.29952611,49.95310021,87.91231402,41.55334145,117.8217997,115.8956998,110.9282,111.7254143,-1.38671703,116.5459999,2.809998,5.688171025,5.321839725,106.559998
1/13/2016,114.43,114.480003,104.529999,106.559998,24921600,34.68799016,39.35975689,-110.5025321,-135.4976671,117.7853997,115.5295939,110.8689,111.6231288,-1.97324578,115.8404999,12.050003,6.597004164,5.802422816,107.059998
1/14/2016,105.650002,109.25,101.209999,107.059998,23664800,35.98924018,40.04303427,-145.3836045,-151.9849996,117.7737997,115.1974528,110.8999,111.5327698,-2.370403681,115.2634999,8.040001,6.803146569,5.962249829,104.040001
1/15/2016,102.43,105.5,101.720001,104.040001,19775100,31.55857992,37.30860727,-111.9717762,-145.2985922,117.6597997,114.7599057,110.9715,111.3843981,-2.895465573,114.3335,5.339997,6.594125202,5.917803198,107.889999
1/19/2016,106.57,110.139999,105.550003,107.889999,35722800,42.15094257,42.68223162,-35.77279072,-65.22049823,117.5365996,114.4904976,111.0352001,111.315202,-2.966719744,113.6024999,6.099998,6.523535602,5.930817113,107.739998
1/20/2016,108.910004,109.989998,97.050003,107.739998,53009400,41.85648884,42.52927591,-68.88302736,-95.43231352,117.4213996,114.2257721,111.0113001,111.2444059,-3.000702782,113.0884999,12.939995,7.440172659,6.431472676,102.349998
1/21/2016,108.32,108.510002,102.099998,102.349998,31027500,32.37526321,37.34979636,-66.83422922,-92.72743271,117.1871996,113.7600555,110.8582,111.068279,-3.423103135,112.3745,6.410004,7.293005708,6.429939199,100.720001
1/22/2016,104.720001,104.989998,99.220001,100.720001,26821800,29.97936202,35.92492162,-131.6208265,-121.6923087,117.0043996,113.2486808,110.6891,110.8633625,-3.845062111,111.5985001,5.769997,7.075433035,6.382800471,99.120003
1/25/2016,99.779999,102.68,99,99.120003,20321100,27.63713971,34.53230574,-135.1063306,-122.2558151,116.7327997,112.694615,110.5300001,110.6308207,-4.259473547,110.6465001,3.68,6.590371173,6.189743294,97.830002
1/26/2016,99.739998,100.550003,94.849998,97.830002,22083900,25.74515089,33.4078576,-132.4491906,-130.2078387,116.4321997,112.111689,110.4504001,110.3773391,-4.638519925,109.6715,5.700005,6.463176005,6.154761987,91.150002
1/27/2016,96.610001,97.849998,90.589996,91.150002,25556200,18.21274047,28.27371599,-146.9574091,-157.3527457,116.0767998,111.2896621,110.3075001,109.9965997,-5.41551045,108.3735001,7.260002,6.57700829,6.233707703,94.410004
1/28/2016,93.839996,95.25,90.110001,94.410004,24562300,29.89151583,33.63403594,-102.7052614,-138.1651563,115.8919999,110.6277147,110.2410002,109.6879542,-5.702491352,107.1380002,5.139999,6.371721249,6.155585652,91.839996
1/29/2016,92,94.389999,90.629997,91.839996,20463900,26.42149251,31.62736273,-88.33428046,-124.9954409,115.5017998,109.8909414,110.1715001,109.3345292,-6.067363166,105.8945,3.780007,6.001476356,5.985901463,94.089996
02-01-2016,91.790001,97.18,91.300003,94.089996,19684500,34.22098995,35.26857154,-38.74110594,-89.00123844,115.0415998,109.2712965,110.1629001,109.0326572,-6.104600477,104.88,5.879997,5.984122162,5.978336858,91.489998
02-02-2016,95.540001,96.650002,90.730003,91.489998,21906500,29.94206491,33.07648458,-52.85130252,-90.26132696,114.4587998,108.5739907,110.0860001,108.6852777,-6.27161416,103.9564999,5.919999,5.974961711,5.974169869,90.739998
02-03-2016,92.410004,92.690002,86.139999,90.739998,27466000,28.73297728,32.44993326,-156.3001259,-110.1329683,113.8691997,107.8746184,109.9986,108.3299256,-6.390823009,103.1104996,6.550003,6.057110466,6.015300807,89.709999
02-04-2016,89.5,91.25,86.540001,89.709999,19108600,26.98694569,31.56560868,-132.0390342,-103.2494103,113.1865998,107.1622804,109.9206,107.9612141,-6.493555526,101.7119996,4.709999,5.864665971,5.922064963,82.790001
02-05-2016,88.230003,88.949997,81.860001,82.790001,25929300,18.28003018,26.36674675,-162.6864379,-136.2415703,112.3417998,106.2065047,109.7916,107.4627742,-7.052065965,100.1234997,7.849998,6.148284832,6.059774466,83.32
02-08-2016,80.57,84.699997,79.949997,83.32,25035600,20.56990401,27.35362108,-133.1621946,-147.119165,111.5419999,105.3089947,109.6331999,106.9846994,-7.367000822,98.71999975,4.75,5.948529856,5.966219147,86.129997
02-09-2016,81.75,88.400002,81.550003,86.129997,25892900,32.30340874,32.51770396,-56.01477565,-104.6148612,110.7813997,104.5568772,109.4536999,106.5717349,-7.305630926,97.27799955,6.849999,6.077311163,6.029346279,88.449997
02-10-2016,89,92.209999,87.419998,88.449997,23146500,40.7360254,36.52931857,36.76055272,-38.83654587,110.0415996,103.9252348,109.2960999,106.2128885,-6.98922282,95.8714993,6.080002,6.077695568,6.032964545,86.349998
02-11-2016,87.419998,88.389999,82.910004,86.349998,21820300,36.0003669,34.52843406,-22.57200626,-79.82557098,109.3019996,103.2360099,109.1333998,105.8195639,-6.829196756,94.8609993,5.539993,6.000880915,5.997752292,87.400002
02-12-2016,86.639999,89.720001,85.260002,87.400002,19067700,40.06482067,36.40414458,37.41269723,-45.47097855,108.5425995,102.6149899,109.0043998,105.4548201,-6.542233603,93.8779995,4.459999,5.780754927,5.887912771,89.050003
2/16/2016,89,90.139999,87.540001,89.050003,16356600,46.3153252,39.34489638,89.21090753,-7.023204584,107.7449997,102.0830297,108.9101998,105.1299722,-6.111225543,93.1284996,2.739997,5.346360938,5.663061644,94.760002
2/17/2016,90.129997,94.769997,89.639999,94.760002,18323800,62.22177935,48.26115745,147.5228728,87.59147633,107.1039998,101.7958521,108.8770999,104.9246262,-5.248399073,92.47199975,5.719994,5.39973709,5.667128241,90.489998
2/18/2016,94.800003,94.900002,90.309998,90.489998,17695300,49.44118708,43.152589,90.88093145,65.45656623,106.2951999,101.3524853,108.7443998,104.6387919,-4.853211712,91.60949975,4.590004,5.284060934,5.590190795,89.230003
